"","note","sentence","pluriels_phrase_nombre_pluriels_sentence","parties_du_discours_phrase_proportion_SCONJ_sentence","connecteurs_organisateurs_phrase_nombre_explicatifs_et_justificatifs_sentence","connecteurs_organisateurs_phrase_proportion_explicatifs_et_justificatifs_sentence","parties_du_discours_phrase_proportion_INTJ_sentence","connecteurs_organisateurs_phrase_nombre_connecteurs_temporels_sentence","connecteurs_organisateurs_phrase_proportion_connecteurs_temporels_sentence","graphie_phrase_variance_longueur_mots_sentence","pronoms_phrase_nombre_pronoms_indefinis_sentence","dependances_syntaxiques_phrase_nombre_moyen_dependances_sentence","adverbiaux_temporels_phrase_nombre_adverbiaux_temporels_sentence","adverbiaux_temporels_phrase_proportion_adverbiaux_temporels_sentence","dependances_syntaxiques_phrase_point_distance_moyenne_sentence","pluriels_phrase_proportion_pluriels_sentence","pronoms_phrase_proportion_pronoms_personnels_pluriels_sentence","structures_syntaxiques_phrase_nombre_subordonnees_completives_sentence","structures_syntaxiques_phrase_proportion_subordonnees_completives_sentence","flexions_verbales_phrase_proportion_flexions_pluriel_sentence","pronoms_phrase_repartition_pronoms_personnels_pluriels_sentence","parties_du_discours_phrase_proportion_ADV_sentence","parties_du_discours_phrase_proportion_CCONJ_sentence","flexions_verbales_phrase_diversite_systemes_temps_sentence","pronoms_phrase_repartition_pronoms_personnels_1e_personne_sentence","connecteurs_organisateurs_phrase_nombre_additifs_et_integration_lineaire_sentence","connecteurs_organisateurs_phrase_proportion_additifs_et_integration_lineaire_sentence","pronoms_phrase_proportion_pronoms_personnels_1e_personne_sentence","emotions_phrase_score_de_subjectitvite_sentence","emotions_phrase_score_de_polarite_sentence","connecteurs_organisateurs_phrase_nombre_argumentatifs_et_concessifs_sentence","connecteurs_organisateurs_phrase_proportion_argumentatifs_et_concessifs_sentence"
"133","11","et l'enfant maintenant il va grimper sur le toit par la cheminée.",NA,NA,NA,NA,NA,NA,NA,"0.186622762741225",NA,"0.881632653037295","0.25","0.25","0.384441193573172",NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,"0.0769230769","0.333333333333333",NA,"0.0714285714285714","0.0714285714285714",NA,NA,NA,NA,NA
"134","15","tu peux m'aider pour qu'ils grimpent sur le toit?","0.0540540540540541","0.159090909082955","0.25","0.25",NA,NA,NA,"0.155997107976867",NA,"0.857142857128163",NA,NA,NA,"0.1818181818","0.1818181818","0.111111111111111","0.111111111111111","0.5","0.3333333333",NA,NA,"0.333333333333333","0.3333333333",NA,NA,"0.0909090909",NA,NA,NA,NA
"135","7","attention j'ai une j'ai on prend la maman on prend maman on prend Flora.",NA,NA,NA,NA,"0.0625",NA,NA,"0.241667693969349","0.333333333333333","0.90756302525503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333","1",NA,NA,"0.125",NA,NA,NA,NA
"136","7","on la met dans la cheminée et on allume le poêle.",NA,NA,NA,NA,NA,NA,NA,"0.157863187942808","0.111111111111111","0.857142857128163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0909090909","0.333333333333333",NA,"0.0714285714285714","0.0714285714285714",NA,NA,NA,NA,NA
"137","1","on met le poêle pour maman.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"138","6","on allume le poêle pour que maman passe dans la cheminée.",NA,"0.159090909082955","0.25","0.25",NA,NA,NA,"0.149824689625288",NA,"0.857142857128163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"139","4","et l'enfant il sort par le toit.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.125","0.333333333333333",NA,"0.0714285714285714","0.0714285714285714",NA,NA,NA,NA,NA
"140","4","oh@i c'est un peu dangereux maintenant.",NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111",NA,"0.25","0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"141","1","oh@i il glisse du toit.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"142","3","on s'accroche aux cordes.","0.0540540540540541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.3333333333",NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"143","4","y a pas de cordes.","0.0540540540540541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.4",NA,NA,NA,NA,NA,"0.2",NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"144","7","non faut yyy ici ça veut pas mais c'oh@i.",NA,NA,NA,NA,NA,NA,NA,"0.142911293982792",NA,"0.841558441596378",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.3","0.1","0.333333333333333",NA,NA,NA,NA,NA,NA,"0.166666666666667","0.166666666666667"
"145","6","oh@i oh@i y a quelqu un qui a encore fait un prout.",NA,NA,NA,NA,NA,NA,NA,"0.177043651504808","0.166666666666667","0.870329670397036","0.25","0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.666666666666667",NA,NA,NA,NA,NA,NA,NA,NA
"146","6","c'est pas moi c'est toi encore.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.25","0.25",NA,NA,NA,NA,NA,NA,NA,"0.25",NA,"0.333333333333333","0.5",NA,NA,"0.125",NA,NA,NA,NA
"147","1","cette fois c'est toi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"148","0","wa@i euh@i wa@i.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","8","l'enfant il va trébucher sur les autres enfants.","0.0810810810810811",NA,NA,NA,NA,NA,NA,NA,"0.111111111111111","0.822857142875951",NA,NA,"0.411481399817402","0.3333333333",NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"150","0","oh@i oh@i.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","5","la mère essaye de hop@i on allume le ça y est y a le poêle on a mis du bois y a le feu dans la cheminée maman passe dans le feu.",NA,NA,NA,NA,NA,NA,NA,"0.521154223186091","0.111111111111111","0.940408163301495",NA,NA,"0.406778755259628",NA,NA,NA,NA,NA,NA,NA,NA,"0.666666666666667",NA,NA,NA,NA,NA,NA,NA,NA
"152","1","ça y est parti.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"153","4","ça y est il est rôti maman y a très mal.",NA,NA,NA,NA,NA,NA,NA,"0.165076304736044",NA,"0.857142857128163",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1818181818",NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"154","4","mais yyy elle est morte.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.2","0.333333333333333",NA,NA,NA,NA,NA,NA,"0.166666666666667","0.166666666666667"
"155","2","nan elle est pas morte.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.2",NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"156","5","Papa noël il arrive et il voit l'enfant.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.822857142875951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1111111111","0.333333333333333",NA,"0.0714285714285714","0.0714285714285714",NA,NA,NA,NA,NA
"157","3","sans faire attention il le pousse par il le le il le pousse dans la cheminée.",NA,NA,NA,NA,NA,NA,NA,"0.240280005512772",NA,"0.90756302525503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"158","1","yyy c'est yyy.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"159","6","oh@i non là c'est quoi le plus dangereux c'est un maman un enfant rôti ou un parent rôti le plus dangereux?",NA,NA,NA,NA,NA,NA,NA,"0.356516013416605","0.222222222222222","0.94285714291298",NA,NA,"0.423482940667835",NA,NA,NA,NA,NA,NA,NA,"0.0434782609","0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"160","4","va vite prends le.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,"0.25",NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"161","4","oh@i non non.",NA,NA,NA,NA,"0.3333333333",NA,NA,NA,"0.111111111111111",NA,NA,NA,"0.370333259850475",NA,NA,NA,NA,NA,NA,"0.3333333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","9","oh@i non il va tomber depuis attrape le oh@i oui.",NA,NA,NA,NA,"0.1","0.2","0.2","0.134998313467033",NA,"0.841558441596378",NA,NA,NA,NA,NA,"0.222222222222222","0.222222222222222",NA,NA,"0.2",NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"163","1","on brûle la maman.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"164","6","oh@i le Père noël il va passer par la cheminée.",NA,NA,NA,NA,NA,NA,NA,"0.137418379942678",NA,"0.841558441596378",NA,NA,"0.441407319802326",NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"165","1","ouille@i il passe par la cheminée.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"166","1","il est rôti le Père noël le.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"167","10","les cadeaux ils sont directement sur la cheminée les bébés ils passent par la cheminée.","0.216216216216216",NA,NA,NA,NA,NA,NA,"0.214366940974187",NA,"0.900000000020571",NA,NA,NA,"0.5333333333","0.2666666666",NA,NA,"1","1",NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.45","0.45",NA,NA
"168","7","ah@i nan c'est pas des bébés c'est les lutins du père noël je m'ai trompé.","0.108108108108108",NA,NA,NA,NA,NA,NA,"0.293870918556247",NA,"0.881632653037295",NA,NA,NA,"0.2105263158",NA,NA,NA,NA,NA,NA,NA,"0.666666666666667","1",NA,NA,"0.1052631579",NA,NA,NA,NA
"169","3","je me suis trompé.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333","1",NA,NA,"0.5",NA,NA,NA,NA
"170","1","il tombe.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"171","4","un petit lutin passe le petit lutin passe.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.356617213178373",NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.1","0.1",NA,NA
"172","19","et les lutins ils ont pas vu que le poêle était allumé alors ouh@i ils sont brulés c'est leurs fesses.","0.243243243243243","0.0833333333041667","0.25","0.25",NA,"0.2","0.2","0.322791404010878","0.111111111111111","0.935064935095659",NA,NA,NA,"0.4285714286","0.1904761904","0.111111111111111","0.111111111111111","0.428571428571","1",NA,"0.0476190476","0.666666666666667",NA,"0.0714285714285714","0.0714285714285714",NA,NA,NA,NA,NA
"173","14","ils sont pour ils sont meurt ca y est j'ai mis du feu dans ta bouche.","0.108108108108108",NA,NA,NA,NA,NA,NA,"0.278328502069095","0.111111111111111","0.874285714305698",NA,NA,"0.331536442137746","0.2222222222","0.2222222222","0.111111111111111","0.111111111111111","0.333333333333","0.6666666667",NA,NA,"0.666666666666667","0.25",NA,NA,"0.0555555556",NA,NA,NA,NA
"174","6","et père noël il va passer.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,"0.1666666667","0.333333333333333",NA,"0.0714285714285714","0.0714285714285714",NA,NA,NA,NA,NA
"175","2","nan y a pas mis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.2",NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"176","11","là on attend on voulait pas que les lutins passent.","0.0810810810810811","0.17500000000875",NA,NA,NA,NA,NA,"0.132450875071618","0.111111111111111","0.841558441596378",NA,NA,NA,"0.3",NA,"0.111111111111111","0.111111111111111","0.333333333333",NA,"0.2",NA,"0.666666666666667",NA,NA,NA,NA,NA,NA,NA,NA
"177","14","alors les lutins l'ont pas écouté là pour noël il voulait pas qu'ils passent les lutins.","0.189189189189189","0.0972222223048611",NA,NA,NA,"0.2","0.2","0.272434383953946",NA,"0.920300751895321",NA,NA,NA,"0.3888888889","0.1111111112","0.111111111111111","0.111111111111111","0.5","0.3333333333","0.2222222222",NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"178","19","le père noël il peut passer entre les xxx mais les lutins ils ont pas de pouvoir alors ils ils ont pas écouté le père noël en plus.","0.243243243243243",NA,NA,NA,NA,"0.2","0.2","0.438107154370203","0.166666666666667","0.957635468044746",NA,NA,"0.329185119883548","0.3214285714","0.2142857142","0.111111111111111","0.111111111111111","0.5","0.75",NA,"0.0357142857","0.666666666666667",NA,NA,NA,NA,"0.15","0.15","0.166666666666667","0.166666666666667"
"179","0","salut le père noël.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","3","bah oui.",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.01","0.01",NA,NA
"181","5","et là boum@i il est pas rôti.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.2857142857","0.1428571429","0.333333333333333",NA,"0.0714285714285714","0.0714285714285714",NA,NA,NA,NA,NA
"182","7","il met des cadeaux dans le lit de la maman.","0.0540540540540541",NA,NA,NA,NA,NA,NA,"0.141876397134654",NA,"0.841558441596378",NA,NA,NA,"0.2",NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.45","0.45",NA,NA
"183","14","des gateaux des cadeaux et hop@i et boum@i il est tombé il est tombé si fort qui s'est il jette l'enfant dans la cheminée qui brûle.","0.108108108108108",NA,"0.25","0.25",NA,NA,NA,"0.454108782212659","0.111111111111111","0.929032258135521",NA,NA,"0.363696463086394","0.1379310345",NA,NA,NA,NA,NA,NA,"0.0689655172","0.666666666666667",NA,"0.142857142857143","0.142857142857143",NA,"0.635","0.635",NA,NA
"184","4","et l'enfant est mort.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.2","0.333333333333333",NA,"0.0714285714285714","0.0714285714285714",NA,NA,NA,NA,NA
"185","1","ça c'était maman.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"186","3","nan en fait en fait le feu il est pas allumé.",NA,NA,NA,NA,NA,NA,NA,"0.161308258650999",NA,"0.857142857128163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"187","1","maman il va.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.493777679800633",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","4","tu tombes le feu est allumé.","0.027027027027027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1666666667",NA,NA,NA,"0.333333333333",NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"189","6","nan le père noël il va t'aider à descendre.",NA,NA,NA,NA,NA,NA,NA,"0.140809657306574",NA,"0.841558441596378",NA,NA,"0.366592519840015",NA,NA,"0.222222222222222","0.222222222222222",NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"190","3","t'es prêt Eric?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.14","0.14",NA,NA
"191","9","regarde l'autre tu vas descendre en premier pas papa noël.",NA,NA,NA,NA,NA,NA,NA,"0.147575824024041","0.166666666666667","0.857142857128163",NA,NA,"0.442342504804941",NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.2","0.2",NA,NA
"192","12","c'est pas si vite que tu passes par ici c'est pas si vite d'être rôti le père noël il le père noël ouh@i.","0.027027027027027","0.0673076923783654","0.5","0.5",NA,NA,NA,"0.407867700419855",NA,"0.952380952376054",NA,NA,"0.347473182080098",NA,NA,"0.111111111111111","0.111111111111111","0.25",NA,"0.2692307692",NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"193","1","ouh@i il brûle la tête la catastrophe.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"194","1","oh@i est brûlé la tête.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"195","3","euh@i oui.",NA,NA,NA,NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.01","0.01",NA,NA
"196","1","ca y est.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"197","7","ah@i nan le père noël il va encore être rôti mince.",NA,NA,NA,NA,NA,NA,NA,"0.155997107976867",NA,"0.857142857128163","0.25","0.25",NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"198","3","François va être rôti.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"199","3","maman va être rôtie.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"200","3","papa va être rôti.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"201","6","les bébés vont être rôtis.","0.108108108108108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.8",NA,"0.111111111111111","0.111111111111111","1",NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"202","3","le chat va être rôti.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"203","5","tout le monde sort vite.",NA,NA,NA,NA,NA,NA,NA,NA,"0.166666666666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.2",NA,"0.333333333333333",NA,NA,NA,NA,"0.22","0.22",NA,NA
"204","6","ça ça et allez et chat pouh@i.","0.027027027027027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1428571429",NA,NA,NA,"1",NA,NA,"0.2857142857",NA,NA,"0.142857142857143","0.142857142857143",NA,NA,NA,NA,NA
"205","7","allez donné tout le monde.","0.027027027027027",NA,NA,NA,NA,NA,NA,NA,"0.222222222222222",NA,NA,NA,NA,"0.2",NA,NA,NA,"0.5",NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.22","0.22",NA,NA
"206","3","bah@i oui.",NA,NA,NA,NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.01","0.01",NA,NA
"207","12","après je vous montre tout.","0.027027027027027",NA,NA,NA,NA,"0.2","0.2",NA,"0.111111111111111",NA,NA,NA,NA,"0.2","0.4",NA,NA,NA,"0.5",NA,NA,"0.333333333333333","0.5",NA,NA,"0.2","0.22","0.22",NA,NA
"208","16","si vous voulez vous pouvez aller en haut dans ma chambre.","0.108108108108108","0.159090909082955","0.25","0.25",NA,NA,NA,"0.149824689625288",NA,"0.857142857128163",NA,NA,"0.342901166506272","0.3636363636","0.3636363636","0.111111111111111","0.111111111111111","1","1",NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.14","0.14",NA,NA
"209","10","pour aller voir tout ce que j'ai comme Playmobil.",NA,NA,NA,NA,NA,NA,NA,"0.133740515759297",NA,"0.841558441596378",NA,NA,"0.34414807987601",NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333","1",NA,NA,"0.1","0.22","0.22",NA,NA
"210","9","on a le droit d'aller en haut avec ces dames?","0.0540540540540541",NA,NA,NA,NA,NA,NA,"0.160482877126714",NA,"0.857142857128163",NA,NA,NA,"0.1818181818",NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.175","0.175",NA,NA
